,Title,Word,n,nwords
767,Моби Дик,ловерс,3,4887
768,Моби Дик,дайм,2,4887
769,Моби Дик,пятачок,1,4887
770,Моби Дик,влюбленных,1,4887
771,Моби Дик,именно,3,4887
772,Моби Дик,сюда,1,4887
773,Моби Дик,плохую,1,4887
774,Моби Дик,погоду,1,4887
775,Моби Дик,объясняться,1,4887
776,Моби Дик,строить,1,4887
777,Моби Дик,планы,1,4887
778,Моби Дик,выяснять,1,4887
779,Моби Дик,подпорченные,1,4887
780,Моби Дик,вздыхал,2,4887
781,Моби Дик,стоя,1,4887
782,Моби Дик,пороге,1,4887
783,Моби Дик,своей,1,4887
784,Моби Дик,слушая,1,4887
785,Моби Дик,шепот,1,4887
786,Моби Дик,отлично,1,4887
787,Моби Дик,виден,2,4887
788,Моби Дик,влюбленным,1,4887
789,Моби Дик,фоне,1,4887
790,Моби Дик,светлого,1,4887
791,Моби Дик,коридора,2,4887
792,Моби Дик,него,8,4887
793,Моби Дик,никто,1,4887
794,Моби Дик,обращал,1,4887
795,Моби Дик,внимания,1,4887
796,Моби Дик,стеснялись,2,4887
797,Моби Дик,вообще,1,4887
798,Моби Дик,никого,1,4887
799,Моби Дик,задевало,1,4887
800,Моби Дик,казалось,1,4887
801,Моби Дик,сопляки,1,4887
802,Моби Дик,смотрят,1,4887
803,Моби Дик,мебель,1,4887
804,Моби Дик,однажды,1,4887
805,Моби Дик,подслушал,1,4887
806,Моби Дик,назвали,1,4887
807,Моби Дик,стражем,1,4887
808,Моби Дик,дайма,1,4887
809,Моби Дик,понял,1,4887
810,Моби Дик,просто,3,4887
811,Моби Дик,считают,2,4887
812,Моби Дик,неким,1,4887
813,Моби Дик,негласным,1,4887
814,Моби Дик,судьей,1,4887
815,Моби Дик,свидетелем,1,4887
816,Моби Дик,общественной,1,4887
817,Моби Дик,совестью,1,4887
818,Моби Дик,тоже,9,4887
819,Моби Дик,обидно,1,4887
820,Моби Дик,захлопывал,1,4887
821,Моби Дик,подолгу,1,4887
822,Моби Дик,ворчанием,1,4887
823,Моби Дик,рассматривал,1,4887
824,Моби Дик,зеркале,1,4887
825,Моби Дик,худую,1,4887
826,Моби Дик,коричневую,1,4887
827,Моби Дик,физиономию,1,4887
828,Моби Дик,ежик,1,4887
829,Моби Дик,жестких,1,4887
830,Моби Дик,волос,1,4887
831,Моби Дик,широким,1,4887
832,Моби Дик,большим,2,4887
833,Моби Дик,лбом,1,4887
834,Моби Дик,уж,3,4887
835,Моби Дик,уныло,1,4887
836,Моби Дик,думал,3,4887
837,Моби Дик,старую,1,4887
838,Моби Дик,мыслишку,1,4887
839,Моби Дик,мне…,1,4887
840,Моби Дик,раз,5,4887
841,Моби Дик,случился,1,4887
842,Моби Дик,сильный,1,4887
843,Моби Дик,тайфун,1,4887
844,Моби Дик,разбили,1,4887
845,Моби Дик,пластмассовую,1,4887
846,Моби Дик,балюстраду,1,4887
847,Моби Дик,огораживавшую,1,4887
848,Моби Дик,оранжерейную,1,4887
849,Моби Дик,площадку,1,4887
850,Моби Дик,следующий,2,4887
851,Моби Дик,день,2,4887
852,Моби Дик,вызову,1,4887
853,Моби Дик,прибыла,1,4887
854,Моби Дик,вся,1,4887
855,Моби Дик,молодежь,1,4887
856,Моби Дик,принялась,1,4887
857,Моби Дик,починку,1,4887
858,Моби Дик,старшие,1,4887
859,Моби Дик,приняли,1,4887
860,Моби Дик,участие,1,4887
861,Моби Дик,самые,1,4887
862,Моби Дик,ловкие,1,4887
863,Моби Дик,сильные,1,4887
864,Моби Дик,ребята,2,4887
865,Моби Дик,опускались,1,4887
866,Моби Дик,люльках,2,4887
867,Моби Дик,крепили,1,4887
868,Моби Дик,легкие,1,4887
869,Моби Дик,пластмассовые,1,4887
870,Моби Дик,плиты,2,4887
871,Моби Дик,камню,1,4887
872,Моби Дик,обрыва,1,4887
873,Моби Дик,предварительно,1,4887
874,Моби Дик,размягчив,1,4887
875,Моби Дик,камень,3,4887
876,Моби Дик,ультразвуком,2,4887
877,Моби Дик,серые,1,4887
878,Моби Дик,ледяные,1,4887
879,Моби Дик,накатывались,1,4887
880,Моби Дик,берег,1,4887
881,Моби Дик,серого,1,4887
882,Моби Дик,тумана,1,4887
883,Моби Дик,ужасным,1,4887
884,Моби Дик,громом,1,4887
885,Моби Дик,лупили,1,4887
886,Моби Дик,стены,1,4887
887,Моби Дик,обдавая,1,4887
888,Моби Дик,висящих,1,4887
889,Моби Дик,потоками,1,4887
890,Моби Дик,брызг,1,4887
891,Моби Дик,работали,2,4887
892,Моби Дик,взялся,1,4887
893,Моби Дик,крепить,1,4887
894,Моби Дик,размякший,1,4887
895,Моби Дик,тесто,2,4887
896,Моби Дик,оснований,1,4887
897,Моби Дик,балюстрадных,1,4887
898,Моби Дик,плит,1,4887
899,Моби Дик,густо,1,4887
900,Моби Дик,намазывать,1,4887
901,Моби Дик,каменное,1,4887
902,Моби Дик,цемент,1,4887
903,Моби Дик,заглаживать,1,4887
904,Моби Дик,специальной,1,4887
905,Моби Дик,лопаточкой,1,4887
906,Моби Дик,затем,6,4887
907,Моби Дик,обрабатывать,1,4887
908,Моби Дик,место,3,4887
909,Моби Дик,крепления,1,4887
910,Моби Дик,второй,1,4887
911,Моби Дик,пластмасса,1,4887
912,Моби Дик,схватывались,1,4887
913,Моби Дик,намертво,1,4887
914,Моби Дик,плита,1,4887
915,Моби Дик,балюстрады,1,4887
916,Моби Дик,становилась,1,4887
917,Моби Дик,частью,1,4887
918,Моби Дик,разгар,1,4887
919,Моби Дик,работы,4,4887
920,Моби Дик,обнаружил,2,4887
921,Моби Дик,приходится,1,4887
922,Моби Дик,шарить,1,4887
923,Моби Дик,рукой,1,4887
924,Моби Дик,поисках,1,4887
925,Моби Дик,инструментов,1,4887
926,Моби Дик,инструменты,1,4887
927,Моби Дик,сами,2,4887
928,Моби Дик,попадали,1,4887
929,Моби Дик,протянутую,1,4887
930,Моби Дик,руку,4,4887
931,Моби Дик,те,1,4887
932,Моби Дик,которые,1,4887
933,Моби Дик,нужны,2,4887
934,Моби Дик,обернулся,1,4887
935,Моби Дик,увидел,6,4887
936,Моби Дик,рядом,3,4887
937,Моби Дик,ним,6,4887
938,Моби Дик,сидит,1,4887
939,Моби Дик,корточках,1,4887
940,Моби Дик,лаборантка,1,4887
941,Моби Дик,ирина,20,4887
942,Моби Дик,егорова,1,4887
943,Моби Дик,закутана,1,4887
944,Моби Дик,меховой,1,4887
945,Моби Дик,комбинезон,1,4887
946,Моби Дик,капюшоном,1,4887
947,Моби Дик,непривычно,1,4887
948,Моби Дик,неуклюжей,1,4887
949,Моби Дик,сказал,11,4887
950,Моби Дик,сколько,1,4887
951,Моби Дик,угодно,2,4887
952,Моби Дик,сказала,14,4887
953,Моби Дик,засмеялась,2,4887
954,Моби Дик,минут,1,4887
955,Моби Дик,молча,3,4887
956,Моби Дик,прислушиваясь,1,4887
957,Моби Дик,сварливому,1,4887
958,Моби Дик,спору,1,4887
959,Моби Дик,природе,1,4887
960,Моби Дик,ядов,1,4887
961,Моби Дик,молоках,1,4887
962,Моби Дик,кистепера,1,4887
963,Моби Дик,доносившемуся,1,4887
964,Моби Дик,соседней,1,4887
965,Моби Дик,сквозь,1,4887
966,Моби Дик,рев,1,4887
967,Моби Дик,ветра,1,4887
968,Моби Дик,вы,12,4887
969,Моби Дик,привычка,1,4887
970,Моби Дик,ответил,2,4887
971,Моби Дик,глядела,1,4887
972,Моби Дик,странными,5,4887
973,Моби Дик,глазами,5,4887
974,Моби Дик,славная,1,4887
975,Моби Дик,девочка,1,4887
976,Моби Дик,суровая,1,4887
977,Моби Дик,поклонники,1,4887
978,Моби Дик,нее,2,4887
979,Моби Дик,стоном,1,4887
980,Моби Дик,стонали,1,4887
981,Моби Дик,побаивался,1,4887
982,Моби Дик,язык,1,4887
983,Моби Дик,совершенно,1,4887
984,Моби Дик,костей,2,4887
985,Моби Дик,чувство,1,4887
986,Моби Дик,такта,1,4887
987,Моби Дик,явно,1,4887
988,Моби Дик,недоразвито,1,4887
989,Моби Дик,способна,1,4887
990,Моби Дик,ляпнуть,1,4887
991,Моби Дик,самый,1,4887
992,Моби Дик,неподходящий,1,4887
993,Моби Дик,момент,1,4887
994,Моби Дик,неоднократно,1,4887
995,Моби Дик,делала,1,4887
996,Моби Дик,посмотрит-посмотрит,1,4887
997,Моби Дик,ляпнет,1,4887
998,Моби Дик,что-нибудь,1,4887
999,Моби Дик,хоть,1,4887
1000,Моби Дик,плачь,1,4887
1001,Моби Дик,хочу,1,4887
1002,Моби Дик,спросить,1,4887
1003,Моби Дик,вас,5,4887
1004,Моби Дик,покосился,1,4887
1005,Моби Дик,опасливо,1,4887
1006,Моби Дик,ну,5,4887
1007,Моби Дик,пожалуйста,1,4887
1008,Моби Дик,сейчас,14,4887
1009,Моби Дик,спросит,1,4887
1010,Моби Дик,почему,6,4887
1011,Моби Дик,волосатая,1,4887
1012,Моби Дик,спина,1,4887
1013,Моби Дик,такой,2,4887
1014,Моби Дик,случай,1,4887
1015,Моби Дик,прошлым,1,4887
1016,Моби Дик,пляже,1,4887
1017,Моби Дик,большом,1,4887
1018,Моби Дик,скоплении,1,4887
1019,Моби Дик,народа,1,4887
1020,Моби Дик,м-можно,1,4887
1021,Моби Дик,уверенно,1,4887
1022,Моби Дик,скажите,1,4887
1023,Моби Дик,женаты,1,4887
1024,Моби Дик,своем,2,4887
1025,Моби Дик,пороть,1,4887
1026,Моби Дик,некому,1,4887
1027,Моби Дик,чувством,1,4887
1028,Моби Дик,подумал,3,4887
1029,Моби Дик,сердито,1,4887
1030,Моби Дик,легко,2,4887
1031,Моби Дик,потому,4,4887
1032,Моби Дик,пойти,1,4887
1033,Моби Дик,такую,1,4887
1034,Моби Дик,экспедицию,1,4887
1035,Моби Дик,если,5,4887
1036,Моби Дик,б,1,4887
1037,Моби Дик,женат,1,4887
1038,Моби Дик,подошел,1,4887
1039,Моби Дик,океанский,1,4887
1040,Моби Дик,охотник,1,4887
1041,Моби Дик,джонсон,3,4887
1042,Моби Дик,который,2,4887
1043,Моби Дик,строителем,1,4887
1044,Моби Дик,взял,1,4887
1045,Моби Дик,руководство,1,4887
1046,Моби Дик,работами,1,4887
1047,Моби Дик,покивал,1,4887
1048,Моби Дик,одобрительно,1,4887
1049,Моби Дик,погладил,1,4887
1050,Моби Дик,спине,1,4887
1051,Моби Дик,вери,1,4887
1052,Моби Дик,вер-ри,1,4887
1053,Моби Дик,гуд,1,4887
1054,Моби Дик,ушел,1,4887
1055,Моби Дик,нелюдимый,1,4887
1056,Моби Дик,боитесь,2,4887
1057,Моби Дик,женщин,1,4887
1058,Моби Дик,перестал,3,4887
1059,Моби Дик,работать,1,4887
1060,Моби Дик,откуда,1,4887
1061,Моби Дик,следует,1,4887
1062,Моби Дик,ведь,4,4887
1063,Моби Дик,вправду,1,4887
1064,Моби Дик,привязывается,1,4887
1065,Моби Дик,вышучивает,1,4887
1066,Моби Дик,хохочут,1,4887
1067,Моби Дик,нет,9,4887
1068,Моби Дик,смотрит,1,4887
1069,Моби Дик,дайте-ка,1,4887
1070,Моби Дик,насадку,1,4887
1071,Моби Дик,сдвинув,1,4887
1072,Моби Дик,брови,1,4887
1073,Моби Дик,упора,1,4887
1074,Моби Дик,эту,1,4887
1075,Моби Дик,малую,1,4887
1076,Моби Дик,мощность,2,4887
1077,Моби Дик,наверное,1,4887
1078,Моби Дик,неудачно,2,4887
1079,Моби Дик,выразилась,1,4887
1080,Моби Дик,тихо,3,4887
1081,Моби Дик,конечно,1,4887
1082,Моби Дик,сторонитесь,1,4887
1083,Моби Дик,думала,3,4887
1084,Моби Дик,может,5,4887
1085,Моби Дик,быть,5,4887
1086,Моби Дик,веке…,1,4887
1087,Моби Дик,говорила,1,4887
1088,Моби Дик,странно,2,4887
1089,Моби Дик,сегодня,2,4887
1090,Моби Дик,вечером,1,4887
1091,Моби Дик,будем,3,4887
1092,Моби Дик,танцевать,2,4887
1093,Моби Дик,быстро,4,4887
1094,Моби Дик,придете,1,4887
1095,Моби Дик,умею,1,4887
1096,Моби Дик,самое,1,4887
1097,Моби Дик,интересное,1,4887
1098,Моби Дик,промолчал,1,4887
1099,Моби Дик,конца,1,4887
1100,Моби Дик,больше,5,4887
1101,Моби Дик,разговаривали,1,4887
1102,Моби Дик,закончена,1,4887
1103,Моби Дик,вечеру,1,4887
1104,Моби Дик,шума,1,4887
1105,Моби Дик,смеха,1,4887
1106,Моби Дик,плеска,1,4887
1107,Моби Дик,бассейне,1,4887
1108,Моби Дик,ванных,1,4887
1109,Моби Дик,сошлись,1,4887
1110,Моби Дик,столовой,1,4887
1111,Моби Дик,чистые,1,4887
1112,Моби Дик,розовые,1,4887
1113,Моби Дик,томные,1,4887
1114,Моби Дик,зверски,1,4887
1115,Моби Дик,голодные,1,4887
1116,Моби Дик,ели,1,4887
1117,Моби Дик,вкусно,1,4887
1118,Моби Дик,пили,1,4887
1119,Моби Дик,вино,1,4887
1120,Моби Дик,ананасный,1,4887
1121,Моби Дик,сок,1,4887
1122,Моби Дик,главным,1,4887
1123,Моби Дик,образом,1,4887
1124,Моби Дик,стали,2,4887
1125,Моби Дик,вцепилась,1,4887
1126,Моби Дик,долго,2,4887
1127,Моби Дик,мучила,1,4887
1128,Моби Дик,показывая,1,4887
1129,Моби Дик,какой,2,4887
1130,Моби Дик,ноги,1,4887
1131,Моби Дик,выступать,1,4887
1132,Моби Дик,под,12,4887
1133,Моби Дик,левый,2,4887
1134,Моби Дик,ритм,1,4887
1135,Моби Дик,нельзя,1,4887
1136,Моби Дик,делать,2,4887
1137,Моби Дик,шаг,1,4887
1138,Моби Дик,правом,1,4887
1139,Моби Дик,ритме,1,4887
1140,Моби Дик,разобраться,1,4887
1141,Моби Дик,такое,1,4887
1142,Моби Дик,правый,2,4887
1143,Моби Дик,ритмы,1,4887
1144,Моби Дик,вспотел,1,4887
1145,Моби Дик,рассердился,1,4887
1146,Моби Дик,крепко,1,4887
1147,Моби Дик,взяв,1,4887
1148,Моби Дик,ирину,2,4887
1149,Моби Дик,вывел,1,4887
1150,Моби Дик,толпы,1,4887
1151,Моби Дик,немножко,1,4887
1152,Моби Дик,просительно,1,4887
1153,Моби Дик,нег,1,4887
1154,Моби Дик,бока,1,4887
1155,Моби Дик,болят,1,4887
1156,Моби Дик,толчков,1,4887
1157,Моби Дик,ног,1,4887
1158,Моби Дик,отдавил,1,4887
1159,Моби Дик,счету,1,4887
1160,Моби Дик,нет…,1,4887
1161,Моби Дик,повел,1,4887
1162,Моби Дик,коридору,1,4887
1163,Моби Дик,бессознательно,1,4887
1164,Моби Дик,прижимая,1,4887
1165,Моби Дик,се,1,4887
1166,Моби Дик,шла,1,4887
1167,Моби Дик,вдруг,3,4887
1168,Моби Дик,остановился,1,4887
1169,Моби Дик,нервно,1,4887
1170,Моби Дик,рассмеялся,1,4887
1171,Моби Дик,веду,1,4887
1172,Моби Дик,глядя,1,4887
1173,Моби Дик,сторону,2,4887
1174,Моби Дик,идите,2,4887
1175,Моби Дик,танцуйте,1,4887
1176,Моби Дик,я…,1,4887
1177,Моби Дик,пойду,1,4887
1178,Моби Дик,старичкам,1,4887
1179,Моби Дик,сыграю,1,4887
1180,Моби Дик,го,1,4887
1181,Моби Дик,остановились,1,4887
1182,Моби Дик,посреди,1,4887
1183,Моби Дик,раскрытых,1,4887
1184,Моби Дик,дверей,2,4887
1185,Моби Дик,хориолы,1,4887
1186,Моби Дик,пел,2,4887
1187,Моби Дик,сильным,1,4887
1188,Моби Дик,свободным,1,4887
1189,Моби Дик,голосом,1,4887
1190,Моби Дик,deep,7,4887
1191,Моби Дик,blue,7,4887
1192,Моби Дик,sea,5,4887
1193,Моби Дик,baby,3,4887
1194,Моби Дик,sea…,2,4887
1195,Моби Дик,hit,1,4887
1196,Моби Дик,was,1,4887
1197,Моби Дик,willy,1,4887
1198,Моби Дик,who,1,4887
1199,Моби Дик,got,1,4887
1200,Моби Дик,drowned,1,4887
1201,Моби Дик,in,1,4887
1202,Моби Дик,the,1,4887
1203,Моби Дик,поет,3,4887
1204,Моби Дик,красиво,3,4887
1205,Моби Дик,согласился,1,4887
1206,Моби Дик,поете,1,4887
1207,Моби Дик,слыхали,1,4887
1208,Моби Дик,господи,2,4887
1209,Моби Дик,хотя,3,4887
1210,Моби Дик,месяц,1,4887
1211,Моби Дик,последний,1,4887
1212,Моби Дик,слушали,1,4887
1213,Моби Дик,всегда,2,4887
1214,Моби Дик,слушаю,2,4887
1215,Моби Дик,уклончиво,1,4887
1216,Моби Дик,встану,1,4887
1217,Моби Дик,дверях,2,4887
1218,Моби Дик,мы,11,4887
1219,Моби Дик,знали,1,4887
1220,Моби Дик,обязательно…,1,4887
1221,Моби Дик,ничего,1,4887
1222,Моби Дик,насупился,1,4887
1223,Моби Дик,встрепенулся,1,4887
1224,Моби Дик,изумлением,2,4887
1225,Моби Дик,осмотрелся,1,4887
1226,Моби Дик,полно,1,4887
1227,Моби Дик,стоит,1,4887
1228,Моби Дик,коридоре,1,4887
1229,Моби Дик,зная,1,4887
1230,Моби Дик,идти,3,4887
1231,Моби Дик,желая,1,4887
1232,Моби Дик,никуда,1,4887
1233,Моби Дик,ожидая,1,4887
1234,Моби Дик,что-то,1,4887
1235,Моби Дик,предчувствуя,1,4887
1236,Моби Дик,чему-то,1,4887
1237,Моби Дик,радуясь…,1,4887
1238,Моби Дик,наваждение,1,4887
1239,Моби Дик,колдовство,1,4887
1240,Моби Дик,синеглазая,1,4887
1241,Моби Дик,тощая,1,4887
1242,Моби Дик,девчонка,1,4887
1243,Моби Дик,праправнучка,2,4887
1244,Моби Дик,дети,1,4887
1245,Моби Дик,могла,1,4887
1246,Моби Дик,собственная,1,4887
1247,Моби Дик,мимо,1,4887
1248,Моби Дик,пробежали,1,4887
1249,Моби Дик,юноша,1,4887
1250,Моби Дик,девушка,1,4887
1251,Моби Дик,оглянулись,1,4887
1252,Моби Дик,подмигнули,1,4887
1253,Моби Дик,скрылись,1,4887
1254,Моби Дик,открытых,1,4887
1255,Моби Дик,донесся,1,4887
1256,Моби Дик,взрыв,1,4887
1257,Моби Дик,многоголосого,1,4887
1258,Моби Дик,хохота,1,4887
1259,Моби Дик,словно,2,4887
1260,Моби Дик,очнулась,1,4887
1261,Моби Дик,пойдемте,1,4887
1262,Моби Дик,спросил,2,4887
1263,Моби Дик,пошел,1,4887
1264,Моби Дик,пришли,1,4887
1265,Моби Дик,сели,1,4887
1266,Моби Дик,пахучей,1,4887
1267,Моби Дик,смолистой,1,4887
1268,Моби Дик,сосной,1,4887
1269,Моби Дик,ними,1,4887
1270,Моби Дик,замигала,1,4887
1271,Моби Дик,слабая,1,4887
1272,Моби Дик,газосветная,1,4887
1273,Моби Дик,лампа,1,4887
1274,Моби Дик,давайте,1,4887
1275,Моби Дик,помечтаем,1,4887
1276,Моби Дик,мои-то,1,4887
1277,Моби Дик,годы…,1,4887
1278,Моби Дик,печально,1,4887
1279,Моби Дик,отозвался,2,4887
1280,Моби Дик,ага,2,4887
1281,Моби Дик,ваши,2,4887
1282,Моби Дик,интересно,2,4887
1283,Моби Дик,чем,3,4887
1284,Моби Дик,годы,1,4887
1285,Моби Дик,мечтают,1,4887
1286,Моби Дик,положительно,1,4887
1287,Моби Дик,жизнь,1,4887
1288,Моби Дик,вел,4,4887
1289,Моби Дик,таких,1,4887
1290,Моби Дик,разговоров,1,4887
1291,Моби Дик,удивился,2,4887
1292,Моби Дик,того,1,4887
1293,Моби Дик,серьеззно,1,4887
1294,Моби Дик,мечтаю,1,4887
1295,Моби Дик,добыть,1,4887
1296,Моби Дик,дика,12,4887
1297,Моби Дик,белого,2,4887
1298,Моби Дик,кашалота,3,4887
1299,Моби Дик,разве,1,4887
1300,Моби Дик,бывают,2,4887
1301,Моби Дик,белые,1,4887
1302,Моби Дик,кашалоты,6,4887
1303,Моби Дик,должны,1,4887
1304,Моби Дик,добуду,1,4887
1305,Моби Дик,и…,1,4887
1306,Моби Дик,моя,2,4887
1307,Моби Дик,мечта,9,4887
1308,Моби Дик,исполнится,1,4887
1309,Моби Дик,подумала,1,4887
1310,Моби Дик,решительно,1,4887
1311,Моби Дик,мне-то,1,4887
1312,Моби Дик,лучше,1,4887
1313,Моби Дик,знать…,1,4887
1314,Моби Дик,цель,5,4887
1315,Моби Дик,ли…,1,4887
1316,Моби Дик,знаю,3,4887
1317,Моби Дик,белых,1,4887
1318,Моби Дик,существовало,1,4887
1319,Моби Дик,существуют,1,4887
1320,Моби Дик,том-то,1,4887
1321,Моби Дик,дело,3,4887
1322,Моби Дик,смотрела,2,4887
1323,Моби Дик,глаза,3,4887
1324,Моби Дик,вспыхивали,1,4887
1325,Моби Дик,гасли,1,4887
1326,Моби Дик,раньше…,1,4887
1327,Моби Дик,сто,6,4887
1328,Моби Дик,какая,2,4887
1329,Моби Дик,большая,2,4887
1330,Моби Дик,понимаете,1,4887
1331,Моби Дик,добросовестно,1,4887
1332,Моби Дик,всякое,1,4887
1333,Моби Дик,теперь,12,4887
1334,Моби Дик,неважно,1,4887
1335,Моби Дик,мечтал…,1,4887
1336,Моби Дик,мечтали,3,4887
1337,Моби Дик,достигнуть,1,4887
1338,Моби Дик,звезд…,1,4887
1339,Моби Дик,сделано,4,4887
1340,Моби Дик,всем,4,4887
1341,Моби Дик,земле,1,4887
1342,Моби Дик,невозможно…,1,4887
1343,Моби Дик,заботились,1,4887
1344,Моби Дик,еде,1,4887
1345,Моби Дик,крыше,1,4887
1346,Моби Дик,боялись,1,4887
1347,Моби Дик,отнимут…,1,4887
1348,Моби Дик,мало,3,4887
1349,Моби Дик,страшно,1,4887
1350,Моби Дик,трудно,1,4887
1351,Моби Дик,тут,1,4887
1352,Моби Дик,представить,1,4887
1353,Моби Дик,можете,1,4887
1354,Моби Дик,хлеб,1,4887
1355,Моби Дик,безопасность…,1,4887
1356,Моби Дик,история,1,4887
1357,Моби Дик,помним,1,4887
1358,Моби Дик,об,3,4887
1359,Моби Дик,этом,2,4887
1360,Моби Дик,правда,2,4887
1361,Моби Дик,спрашиваю,1,4887
1362,Моби Дик,думать,1,4887
1363,Моби Дик,ужасом,1,4887
1364,Моби Дик,большой,2,4887
1365,Моби Дик,мечты,2,4887
1366,Моби Дик,начале,1,4887
1367,Моби Дик,xxi,1,4887
1368,Моби Дик,века,1,4887
1369,Моби Дик,знал,1,4887
1370,Моби Дик,коммунистом,1,4887
1371,Моби Дик,миллиарды,1,4887
1372,Моби Дик,других,3,4887
1373,Моби Дик,коммунистов,1,4887
1374,Моби Дик,освобождении,1,4887
1375,Моби Дик,человечества,1,4887
1376,Моби Дик,забот,1,4887
1377,Моби Дик,куске,1,4887
1378,Моби Дик,хлеба,1,4887
1379,Моби Дик,предоставлении,1,4887
1380,Моби Дик,людям,1,4887
1381,Моби Дик,возможности,1,4887
1382,Моби Дик,творческой,1,4887
1383,Моби Дик,остался,2,4887
1384,Моби Дик,теми,1,4887
1385,Моби Дик,идеалами,1,4887
1386,Моби Дик,мечтать,2,4887
1387,Моби Дик,назад…,1,4887
1388,Моби Дик,каплей,1,4887
1389,Моби Дик,могучем,1,4887
1390,Моби Дик,потоке,1,4887
1391,Моби Дик,зародившемся,1,4887
1392,Моби Дик,некогда,1,4887
1393,Моби Дик,тесноте,1,4887
1394,Моби Дик,эмигрантских,1,4887
1395,Моби Дик,квартир,1,4887
1396,Моби Дик,застуженных,1,4887
1397,Моби Дик,залах,1,4887
1398,Моби Дик,экспроприированных,1,4887
1399,Моби Дик,дворцов,1,4887
1400,Моби Дик,поток,2,4887
1401,Моби Дик,увлекал,1,4887
1402,Моби Дик,человечество,1,4887
1403,Моби Дик,неизведанное,1,4887
1404,Моби Дик,ослепительно,1,4887
1405,Моби Дик,сияющее,1,4887
1406,Моби Дик,будущее,2,4887
1407,Моби Дик,наступило,1,4887
1408,Моби Дик,могучий,1,4887
1409,Моби Дик,разлился,1,4887
1410,Моби Дик,планету,1,4887
1411,Моби Дик,катились,1,4887
1412,Моби Дик,отдаленным,1,4887
1413,Моби Дик,звездам,1,4887
1414,Моби Дик,некоммунистов,1,4887
1415,Моби Дик,десять,2,4887
1416,Моби Дик,миллиардов,2,4887
1417,Моби Дик,коммунисты,1,4887
1418,Моби Дик,милые,1,4887
1419,Моби Дик,мои,1,4887
1420,Моби Дик,миллиардов…,1,4887
1421,Моби Дик,цели,1,4887
1422,Моби Дик,прежняя,1,4887
1423,Моби Дик,коммуниста,1,4887
1424,Моби Дик,изобилие,1,4887
1425,Моби Дик,душевная,1,4887
1426,Моби Дик,физическая,1,4887
1427,Моби Дик,красота,1,4887
1428,Моби Дик,перестала,1,4887
1429,Моби Дик,целью,1,4887
1430,Моби Дик,реальность,1,4887
1431,Моби Дик,трамплин,1,4887
1432,Моби Дик,для,2,4887
1433,Моби Дик,нового,1,4887
1434,Моби Дик,гигантского,1,4887
1435,Моби Дик,броска,1,4887
1436,Моби Дик,вперед,1,4887
1437,Моби Дик,мое,1,4887
1438,Моби Дик,десяти,2,4887
1439,Моби Дик,поглядывал,1,4887
1440,Моби Дик,чудными,1,4887
1441,Моби Дик,совсем,1,4887
1442,Моби Дик,потерял,1,4887
1443,Моби Дик,нить,1,4887
1444,Моби Дик,разговора,1,4887
1445,Моби Дик,произнес,1,4887
1446,Моби Дик,наконец,3,4887
1447,Моби Дик,смотрели,1,4887
1448,Моби Дик,друг,2,4887
1449,Моби Дик,друга,2,4887
1450,Моби Дик,тоской,1,4887
1451,Моби Дик,тихонько,1,4887
1452,Моби Дик,погладить,1,4887
1453,Моби Дик,тонкие,1,4887
1454,Моби Дик,пальцы,1,4887
1455,Моби Дик,прижаться,1,4887
1456,Моби Дик,щекой…,1,4887
1457,Моби Дик,хорошие,1,4887
1458,Моби Дик,вам,3,4887
1459,Моби Дик,нравится,2,4887
1460,Моби Дик,здесь,2,4887
1461,Моби Дик,одиноко,1,4887
1462,Моби Дик,иринка…,1,4887
1463,Моби Дик,иринка,2,4887
1464,Моби Дик,получилось,1,4887
1465,Моби Дик,само,1,4887
1466,Моби Дик,собой,2,4887
1467,Моби Дик,дик…,1,4887
1468,Моби Дик,пусть,2,4887
1469,Моби Дик,сначала,1,4887
1470,Моби Дик,видно,1,4887
1471,Моби Дик,жаль,1,4887
1472,Моби Дик,великой,1,4887
1473,Моби Дик,звезда,3,4887
1474,Моби Дик,близкая,1,4887
1475,Моби Дик,усмехнулась,1,4887
1476,Моби Дик,покачала,1,4887
1477,Моби Дик,головой,1,4887
1478,Моби Дик,одинокий…,1,4887
1479,Моби Дик,тяжело,2,4887
1480,Моби Дик,одному…,1,4887
1481,Моби Дик,люблю,1,4887
1482,Моби Дик,утром,1,4887
1483,Моби Дик,звено,6,4887
1484,Моби Дик,подняли,2,4887
1485,Моби Дик,тревоге,1,4887
1486,Моби Дик,дежурного,1,4887
1487,Моби Дик,вертолета,2,4887
1488,Моби Дик,сообщили,1,4887
1489,Моби Дик,стаде,1,4887
1490,Моби Дик,идущем,1,4887
1491,Моби Дик,кальмарное,1,4887
1492,Моби Дик,пастбище,1,4887
1493,Моби Дик,произошла,1,4887
1494,Моби Дик,драка,1,4887
1495,Моби Дик,между,2,4887
1496,Моби Дик,старым,1,4887
1497,Моби Дик,самцом,1,4887
1498,Моби Дик,вожаком,1,4887
1499,Моби Дик,одинцом-пиратом,1,4887
1500,Моби Дик,ходят,1,4887
1501,Моби Дик,стадами,1,4887
1502,Моби Дик,тридцати,1,4887
1503,Моби Дик,голов,1,4887
1504,Моби Дик,старый,1,4887
1505,Моби Дик,опытный,1,4887
1506,Моби Дик,самец-вожак,1,4887
1507,Моби Дик,старые,1,4887
1508,Моби Дик,молодые,2,4887
